company_id,company_name,is_fraudulent,is_early_stage_fraud,true_fraud_state,pd_target,fraud_type,cibil_score,dscr,gst_discrepancy_pct,bank_divergence_pct,bounce_rate
company_05700,Karan Infotech 409 LLP,0,0,0,0.2147,None,747,1.8338,3.53,5.79,1.49
company_05701,Hindustan Metals 902 Partnership Firm,0,0,0,0.2169,None,743,0.8663,2.49,4.35,1.9
company_05702,Vanguard Retail 515 Private Limited,0,0,0,0.268,None,761,1.0066,6.1,7.01,3.28
company_05703,Navrachana Renewables 843 Partnership Firm,0,0,0,0.0344,None,773,1.2065,3.6,3.63,2.66
company_05704,Bhaskar Healthcare 572 Partnership Firm,0,0,0,0.0686,None,716,1.3436,11.95,5.82,2.91
company_05705,Surya Solutions 713 Partnership Firm,0,0,0,0.2924,None,778,1.5182,3.96,3.92,2.48
company_05706,Delta Infrastructure 967 Partnership Firm,0,0,0,0.1874,None,752,1.1957,4.21,7.63,2.41
company_05707,Matrix Retail 849 Partnership Firm,1,0,1,0.8651,revenue_inflation,721,1.93,33.22,34.14,7.84
company_05708,Zenith Renewables 434 Private Limited,0,0,0,0.2534,None,770,1.6371,2.39,3.58,4.88
company_05709,Karan Solutions 786 Partnership Firm,0,0,0,0.2545,None,793,0.8776,2.45,3.18,1.93
company_05710,Vanguard Textiles 374 Partnership Firm,0,0,0,0.3044,None,770,1.2011,2.11,3.35,0.68
company_05711,Urja Retail 227 Partnership Firm,0,0,0,0.1351,None,757,1.5725,4.72,2.95,1.16
company_05712,Karan Textiles 946 Private Limited,1,0,1,0.9179,seasonal_manipulation,720,0.5294,25.02,26.83,15.94
company_05713,Radhe Infrastructure 788 Partnership Firm,0,0,0,0.343,None,654,1.713,1.78,2.94,3.48
company_05714,Ganesh Builders 394 Private Limited,1,0,1,0.741,revenue_inflation,633,0.986,20.07,30.7,4.92
company_05715,Tejas Infotech 829 LLP,1,0,1,0.9499,circular_trading,633,0.4577,28.99,28.1,9.76
company_05716,Vanguard Power 926 Partnership Firm,0,0,0,0.1017,None,743,1.372,5.1,3.72,3.77
company_05717,Vidya Infotech 301 LLP,0,0,0,0.2122,None,715,1.7647,3.81,3.24,3.98
company_05718,Hindustan Foods 945 LLP,1,0,1,0.8693,revenue_inflation,659,1.1055,22.73,40.56,8.85
company_05719,Ganesh Energy 498 Private Limited,0,0,0,0.0472,None,789,1.3575,6.36,4.55,2.96
company_05720,Navrachana Healthcare 960 Private Limited,0,0,0,0.0399,None,755,1.6633,2.35,4.37,2.88
company_05721,Shivam Infrastructure 284 LLP,0,0,0,0.2094,None,707,1.1662,5.38,3.24,3.51
company_05722,Sterling Solutions 412 LLP,0,0,0,0.2704,None,762,0.9482,2.97,3.32,1.26
company_05723,Matrix Power Partnership Firm,0,0,0,0.0583,None,743,1.4245,5.98,3.76,2.48
company_05724,Bharat Retail 190 LLP,0,0,0,0.1463,None,812,1.3173,3.63,3.18,1.26
company_05725,Karan Pharma 167 LLP,0,0,0,0.3225,None,725,1.2831,8.43,5.51,6.33
company_05726,Ambika Renewables 461 LLP,0,0,0,0.1662,None,733,1.4946,4.66,3.62,1.96
company_05727,Delta Chemicals 646 Private Limited,0,0,0,0.2497,None,660,1.8017,7.4,3.95,2.9
company_05728,Matrix Retail 725 LLP,1,0,1,0.8752,benami_siphoning,687,0.4508,18.54,20.86,12.46
company_05729,Delta Chemicals 763 Private Limited,0,0,0,0.0222,None,764,1.4599,8.42,3.99,1.48
company_05730,Bhaskar Industries 281 Private Limited,0,0,0,0.0369,None,738,1.4918,3.99,9.65,2.18
company_05731,Ganesh Retail 673 Partnership Firm,0,0,0,0.2386,None,773,3.3631,4.22,3.89,2.72
company_05732,Navrachana Power 415 Partnership Firm,0,0,0,0.0476,None,757,1.872,5.07,4.28,0.84
company_05733,Apex Infrastructure 144 Partnership Firm,1,0,1,0.7763,benami_siphoning,703,1.9631,13.79,15.46,3.54
company_05734,Vidya Retail 758 LLP,0,0,0,0.0735,None,695,1.0583,7.28,3.02,6.38
company_05735,Bhaskar Chemicals 283 LLP,0,0,0,0.1351,None,778,1.6676,2.32,7.01,1.39
company_05736,Aditya Power 304 LLP,0,0,0,0.2685,None,793,1.4682,3.35,3.58,2.09
company_05737,Aditya Infrastructure 367 Partnership Firm,0,0,0,0.1618,None,801,1.5388,7.18,5.35,0.84
company_05738,Bhaskar Automotive 352 LLP,0,0,0,0.2281,None,689,1.3071,7.35,3.03,2.59
company_05739,Matrix Builders 156 Private Limited,0,0,0,0.1212,None,733,1.6894,3.56,5.96,2.24
company_05740,Surya Foods 544 Partnership Firm,0,0,0,0.3123,None,756,1.5044,3.64,3.53,1.56
company_05741,Navrachana Builders 229 Private Limited,0,0,0,0.0319,None,750,0.945,3.0,8.96,3.03
company_05742,Radhe Industries 189 Private Limited,0,0,0,0.3421,None,849,1.7169,4.56,3.22,1.14
company_05743,Bhaskar Solutions 739 LLP,0,0,0,0.0984,None,743,1.8951,4.73,3.61,2.69
company_05744,Delta Chemicals 832 Private Limited,0,0,0,0.1593,None,820,1.4452,6.12,3.67,0.68
company_05745,Hindustan Foods 521 LLP,1,0,1,0.9258,seasonal_manipulation,681,0.5662,48.63,20.03,17.76
company_05746,Infinity Energy 787 Private Limited,0,0,0,0.2871,None,721,1.2519,3.75,3.48,2.23
company_05747,Radhe Chemicals 556 Private Limited,0,0,0,0.0785,None,714,1.3442,4.37,3.81,2.46
company_05748,Bhaskar Infotech 366 Private Limited,0,0,0,0.3061,None,753,1.7377,3.87,2.48,2.44
company_05749,Radhe Foods 138 Partnership Firm,0,0,0,0.0146,None,764,1.3119,5.16,2.91,3.07
company_05750,Hindustan Automotive 390 Partnership Firm,0,0,0,0.223,None,793,1.173,1.26,2.41,4.15
company_05751,Hindustan Retail 373 Private Limited,0,0,0,0.1432,None,807,1.552,3.06,2.91,0.39
company_05752,Apex Retail 834 Partnership Firm,0,0,0,0.1604,None,664,1.3898,6.62,7.69,3.34
company_05753,Radhe Solutions 806 Private Limited,1,0,1,0.9793,shell_company,545,1.0885,38.88,36.55,7.85
company_05754,Tejas Power 165 Private Limited,0,0,0,0.0555,None,772,1.7267,3.43,5.62,1.88
company_05755,Arogya Textiles 276 Partnership Firm,0,0,0,0.0716,None,748,0.9763,4.73,3.88,1.81
company_05756,Delta Healthcare 251 Private Limited,0,0,0,0.3194,None,787,1.2651,4.87,4.18,1.16
company_05757,Hindustan Infrastructure 559 Private Limited,0,0,0,0.1571,None,690,1.4789,4.72,3.99,3.73
company_05758,Navrachana Energy 176 Private Limited,0,0,0,0.234,None,782,1.6917,6.28,3.04,4.71
company_05759,Infinity Textiles 514 Partnership Firm,0,0,0,0.0223,None,761,1.1664,5.96,4.36,2.04
company_05760,Bharat Automotive 689 LLP,1,0,1,0.5201,seasonal_manipulation,608,1.1462,15.12,6.96,7.07
company_05761,Navrachana Healthcare 279 Partnership Firm,0,0,0,0.3058,None,781,1.5601,2.17,3.07,1.79
company_05762,Sterling Renewables 112 LLP,0,0,0,0.0797,None,688,1.9538,4.07,3.67,3.49
company_05763,Delta Builders 704 Private Limited,0,0,0,0.1021,None,695,1.3505,4.52,4.04,1.82
company_05764,Shivam Metals 370 Private Limited,0,0,0,0.2033,None,720,1.5249,3.73,3.44,2.38
company_05765,Aditya Energy 468 LLP,0,0,0,0.1802,None,824,1.2111,4.22,4.07,1.57
company_05766,Surya Foods 653 Private Limited,0,0,0,0.0739,None,823,1.2671,2.65,4.43,0.25
company_05767,Navrachana Infrastructure 150 Private Limited,1,0,1,0.5796,benami_siphoning,658,1.5023,8.18,26.95,3.72
company_05768,Karan Automotive 847 Partnership Firm,0,0,0,0.3128,None,711,2.303,3.33,3.28,2.18
company_05769,Kalyani Pharma 985 Partnership Firm,1,0,1,0.853,evergreening,650,1.4701,21.4,24.81,13.45
company_05770,Ganesh Automotive 437 LLP,0,0,0,0.0198,None,804,1.4201,7.39,9.5,2.3
company_05771,Infinity Power 676 Private Limited,0,1,1,0.4472,benami_siphoning,747,2.2901,3.6,4.52,1.81
company_05772,Delta Infotech 410 LLP,0,0,0,0.0177,None,750,1.3116,2.71,3.34,1.61
company_05773,Delta Power 665 LLP,0,0,0,0.2971,None,754,2.1473,6.97,3.97,2.43
company_05774,Delta Enterprises 801 LLP,0,0,0,0.0962,None,768,0.9157,4.11,3.47,2.5
company_05775,Sterling Industries 279 LLP,0,0,0,0.0774,None,737,1.8118,4.29,3.26,1.67
company_05776,Bhaskar Infotech 915 LLP,1,0,1,0.5353,shell_company,520,0.671,28.96,33.11,3.93
company_05777,Ambika Infotech 624 LLP,0,0,0,0.0918,None,777,1.7416,4.0,3.64,3.27
company_05778,Infinity Builders 323 Private Limited,0,0,0,0.2485,None,741,1.5793,13.6,7.14,1.46
company_05779,Ambika Logistics 644 Private Limited,0,0,0,0.2998,None,833,1.9065,7.15,5.4,0.62
company_05780,Ganesh Enterprises 615 LLP,0,0,0,0.3354,None,789,1.2429,11.75,6.1,1.85
company_05781,Urja Infotech 529 Private Limited,0,0,0,0.2312,None,689,1.3358,3.15,3.57,4.19
company_05782,Kalyani Infrastructure 783 Private Limited,0,0,0,0.2806,None,753,2.3489,3.67,3.01,1.32
company_05783,Surya Infrastructure 395 Partnership Firm,0,0,0,0.2489,None,725,1.0111,3.96,3.55,2.52
company_05784,Bharat Pharma 142 Private Limited,0,0,0,0.0855,None,720,1.5937,3.51,3.72,1.79
company_05785,Urja Automotive 116 Private Limited,0,0,0,0.2304,None,809,2.039,4.17,3.44,1.56
company_05786,Delta Automotive 582 Partnership Firm,0,0,0,0.1108,None,713,1.4325,5.49,4.0,5.34
company_05787,Sterling Solutions 962 Private Limited,0,0,0,0.2196,None,856,2.1793,3.52,5.96,1.25
company_05788,Zenith Solutions 406 LLP,0,0,0,0.1421,None,794,1.3056,4.49,3.68,4.24
company_05789,Ambika Chemicals 406 Partnership Firm,0,0,0,0.0175,None,740,1.8595,4.13,4.6,3.58
company_05790,Tejas Retail 363 LLP,1,0,1,0.5674,shell_company,454,0.6169,40.33,31.76,5.96
company_05791,Bhaskar Industries 827 Partnership Firm,0,0,0,0.284,None,745,1.7726,3.64,3.0,3.13
company_05792,Shivam Solutions 523 Private Limited,0,0,0,0.0712,None,797,1.5577,4.21,5.28,1.4
company_05793,Infinity Retail 940 Partnership Firm,1,0,1,0.5733,shell_company,601,0.4128,40.57,23.17,3.78
company_05794,Tejas Energy 581 LLP,0,0,0,0.2038,None,709,2.0864,3.22,5.65,3.56
company_05795,Karan Textiles 575 Private Limited,0,0,0,0.2883,None,767,1.5666,4.92,3.88,1.97
company_05796,Arogya Energy 374 Partnership Firm,1,0,1,0.9771,shell_company,500,0.584,68.76,34.13,6.5
company_05797,Zenith Energy 429 Private Limited,0,0,0,0.1032,None,851,1.2783,3.73,4.04,0.37
company_05798,Karan Industries 791 LLP,0,0,0,0.3266,None,822,1.2471,2.66,3.0,0.64
company_05799,Shivam Automotive 763 Partnership Firm,1,0,1,0.9768,benami_siphoning,692,1.608,20.03,42.0,14.45
company_05800,Matrix Automotive 984 Private Limited,0,0,0,0.132,None,724,1.5761,3.85,4.16,3.82
company_05801,Matrix Industries Private Limited,0,0,0,0.0706,None,721,1.634,3.85,5.86,2.91
company_05802,Tejas Energy 926 LLP,0,0,0,0.1841,None,697,1.331,5.1,4.89,3.07
company_05803,Radhe Renewables 132 LLP,0,0,0,0.0964,None,751,2.0636,4.98,3.39,1.64
company_05804,Hindustan Healthcare 720 Partnership Firm,0,0,0,0.2543,None,651,1.2979,3.74,5.44,3.36
company_05805,Ambika Infotech 149 Private Limited,0,0,0,0.3111,None,735,1.5951,3.7,3.79,1.99
company_05806,Vanguard Builders 606 LLP,0,0,0,0.3065,None,711,1.4826,4.56,5.76,3.03
company_05807,Vanguard Chemicals 921 Partnership Firm,0,0,0,0.3303,None,728,2.289,8.06,4.87,1.87
company_05808,Radhe Power 947 LLP,1,0,1,0.7918,benami_siphoning,628,0.7794,8.61,20.84,8.08
company_05809,Ambika Healthcare 958 Private Limited,0,0,0,0.119,None,764,1.4866,3.12,3.96,1.46
company_05810,Radhe Solutions 995 Partnership Firm,1,0,1,0.9232,seasonal_manipulation,670,0.5853,48.73,14.48,7.81
company_05811,Zenith Automotive 145 Private Limited,1,0,1,0.8957,benami_siphoning,648,0.6389,26.87,29.74,7.19
company_05812,Karan Infrastructure 151 Private Limited,1,0,1,0.7878,revenue_inflation,639,0.8691,23.79,28.17,9.09
company_05813,Surya Chemicals 774 Partnership Firm,0,0,0,0.0985,None,766,1.6325,10.97,3.65,2.12
company_05814,Matrix Infrastructure 415 Partnership Firm,0,0,0,0.0591,None,694,1.5461,3.98,3.81,2.79
company_05815,Matrix Industries 259 Private Limited,0,0,0,0.109,None,770,1.2275,4.11,3.02,2.47
company_05816,Karan Renewables 110 LLP,1,0,1,0.972,evergreening,664,0.3414,50.0,13.04,11.44
company_05817,Radhe Infrastructure 286 Private Limited,0,0,0,0.0805,None,682,1.0994,3.8,2.75,2.74
company_05818,Radhe Logistics 705 LLP,0,0,0,0.0944,None,717,1.12,7.58,3.31,3.62
company_05819,Bharat Healthcare 355 Private Limited,0,0,0,0.2902,None,808,0.9799,3.51,3.22,0.64
company_05820,Vidya Foods 813 Partnership Firm,0,0,0,0.2833,None,755,1.4534,6.11,8.08,1.85
company_05821,Vidya Retail 130 Private Limited,0,0,0,0.338,None,743,1.5967,3.56,3.14,1.44
company_05822,Sterling Infrastructure 924 LLP,0,0,0,0.0463,None,802,1.2634,4.06,6.31,1.34
company_05823,Ambika Textiles 218 Private Limited,0,0,0,0.1574,None,718,1.9847,4.73,3.32,1.86
company_05824,Navrachana Foods 712 Private Limited,0,0,0,0.3245,None,822,1.3044,8.39,3.1,0.5
company_05825,Matrix Automotive 284 Private Limited,0,0,0,0.324,None,747,1.1384,3.2,3.86,1.52
company_05826,Urja Automotive 674 Private Limited,0,0,0,0.1428,None,717,1.8414,3.59,3.69,1.65
company_05827,Ambika Builders 783 Partnership Firm,0,0,0,0.2827,None,757,1.8224,5.79,4.54,1.62
company_05828,Vidya Infrastructure 571 Partnership Firm,0,0,0,0.3017,None,723,1.4047,6.74,6.04,2.4
company_05829,Ganesh Infrastructure LLP,0,0,0,0.1625,None,751,2.0318,3.65,3.81,3.32
company_05830,Delta Energy 469 Partnership Firm,0,0,0,0.1011,None,726,2.0446,3.5,4.02,1.37
company_05831,Karan Automotive 630 Private Limited,0,0,0,0.3289,None,753,2.0044,5.55,11.27,1.71
company_05832,Bhaskar Metals 187 LLP,0,0,0,0.2807,None,812,0.991,6.13,3.23,2.7
company_05833,Ambika Foods 694 Partnership Firm,1,0,1,0.8843,circular_trading,708,0.858,54.02,20.14,6.79
company_05834,Zenith Metals 250 Partnership Firm,0,0,0,0.1103,None,669,2.1139,3.35,4.19,2.29
company_05835,Shivam Infotech 920 Partnership Firm,0,1,1,0.6627,revenue_inflation,747,1.8351,8.43,7.74,3.5
company_05836,Bhaskar Industries 922 LLP,0,0,0,0.2158,None,802,1.7656,6.79,4.48,1.8
company_05837,Vidya Retail 323 Private Limited,0,0,0,0.0393,None,740,2.1337,2.71,3.11,3.15
company_05838,Matrix Solutions 692 Partnership Firm,0,0,0,0.0123,None,787,1.4101,13.36,3.71,2.22
company_05839,Matrix Retail 302 Private Limited,0,0,0,0.3462,None,765,1.6735,4.03,2.62,0.74
company_05840,Ambika Metals 539 LLP,1,0,1,0.9447,benami_siphoning,659,0.1489,26.13,31.29,10.51
company_05841,Sterling Automotive 388 Private Limited,1,0,1,0.9882,revenue_inflation,659,0.6119,36.16,29.93,12.18
company_05842,Surya Infrastructure 823 LLP,0,0,0,0.0922,None,735,1.3734,4.74,7.58,6.49
company_05843,Delta Retail 872 Private Limited,0,0,0,0.2801,None,783,0.9497,4.04,2.88,1.77
company_05844,Matrix Builders 764 Private Limited,0,0,0,0.1141,None,790,1.461,6.11,5.13,3.32
company_05845,Radhe Foods 824 LLP,0,0,0,0.2935,None,791,2.1242,2.74,2.78,2.41
company_05846,Vidya Energy 778 Partnership Firm,0,0,0,0.3118,None,845,1.2467,9.39,5.84,1.07
company_05847,Sterling Foods 108 LLP,0,0,0,0.2954,None,780,1.7004,3.93,4.36,1.1
company_05848,Vanguard Metals 349 Partnership Firm,0,0,0,0.0584,None,707,1.1455,2.93,5.21,2.52
company_05849,Infinity Chemicals 320 LLP,0,0,0,0.3216,None,734,2.5219,5.59,7.27,2.91
company_05850,Vanguard Retail 569 LLP,0,0,0,0.2263,None,742,0.9878,9.2,3.32,3.42
company_05851,Kalyani Solutions 748 Private Limited,0,0,0,0.3152,None,766,1.6936,3.58,3.77,1.35
company_05852,Karan Chemicals 600 LLP,0,0,0,0.2354,None,739,1.709,5.44,2.92,1.97
company_05853,Vanguard Power 289 Partnership Firm,0,0,0,0.3485,None,758,1.5208,6.91,9.61,1.41
company_05854,Urja Automotive 747 Private Limited,0,0,0,0.1241,None,726,1.9052,3.96,3.55,2.81
company_05855,Zenith Foods 638 Partnership Firm,1,0,1,0.6938,circular_trading,683,0.2,25.65,17.62,7.25
company_05856,Infinity Enterprises 679 LLP,0,0,0,0.0335,None,760,1.8922,3.65,2.92,1.88
company_05857,Navrachana Energy 940 LLP,0,0,0,0.1646,None,809,1.234,3.76,3.36,1.34
company_05858,Karan Foods 420 LLP,0,0,0,0.2253,None,726,2.0,7.7,5.18,4.58
company_05859,Hindustan Pharma 375 Private Limited,1,0,1,0.9089,revenue_inflation,631,1.6795,41.14,40.21,8.16
company_05860,Zenith Builders 690 Private Limited,0,0,0,0.0694,None,696,1.058,3.63,6.63,2.7
company_05861,Ambika Energy 476 Partnership Firm,0,0,0,0.2523,None,703,1.5808,5.67,5.41,3.05
company_05862,Apex Chemicals 424 Private Limited,0,0,0,0.0713,None,763,0.9945,8.38,3.71,2.02
company_05863,Bharat Solutions 367 Private Limited,0,0,0,0.1431,None,714,1.5306,6.89,5.21,2.22
company_05864,Shivam Automotive 430 Partnership Firm,1,0,1,0.9265,shell_company,582,1.2029,51.5,34.49,9.93
company_05865,Surya Metals 309 Private Limited,0,0,0,0.0103,None,770,1.1749,6.59,3.61,2.1
company_05866,Matrix Enterprises 391 LLP,0,0,0,0.2442,None,770,1.3626,4.13,2.96,2.75
company_05867,Ganesh Renewables 672 Partnership Firm,0,0,0,0.2086,None,725,0.7227,4.8,4.69,3.46
company_05868,Zenith Healthcare 136 Private Limited,0,0,0,0.3364,None,739,1.6327,6.96,2.74,2.76
company_05869,Hindustan Textiles 964 Private Limited,1,0,1,0.957,benami_siphoning,642,0.8592,23.46,27.7,8.88
company_05870,Urja Infrastructure 790 Private Limited,0,0,0,0.0441,None,796,2.0077,2.26,4.65,1.69
company_05871,Hindustan Builders 792 Private Limited,0,0,0,0.3436,None,740,1.7736,3.74,5.46,2.03
company_05872,Bhaskar Logistics 950 LLP,0,0,0,0.3176,None,736,1.6214,4.08,6.78,1.34
company_05873,Ganesh Pharma 465 Private Limited,0,0,0,0.1001,None,703,0.567,5.33,7.89,3.23
company_05874,Shivam Foods 694 Partnership Firm,1,0,1,0.9089,shell_company,556,1.2004,55.42,27.58,20.0
company_05875,Zenith Pharma 764 LLP,0,0,0,0.1283,None,782,1.2394,9.08,5.18,2.28
company_05876,Surya Logistics 120 LLP,1,0,1,0.7961,revenue_inflation,604,0.9746,32.11,27.15,5.77
company_05877,Bharat Power 483 Private Limited,0,0,0,0.0582,None,767,1.4904,4.54,9.04,3.94
company_05878,Navrachana Renewables 212 LLP,0,0,0,0.0462,None,774,1.1453,3.11,3.73,2.03
company_05879,Kalyani Enterprises 257 Partnership Firm,0,0,0,0.1355,None,791,2.1136,6.03,3.49,0.7
company_05880,Vidya Logistics 932 Private Limited,0,0,0,0.0952,None,764,1.0969,2.75,3.83,2.42
company_05881,Infinity Power 621 Private Limited,0,0,0,0.1537,None,744,2.8843,4.47,6.83,1.98
company_05882,Navrachana Solutions 794 LLP,0,1,1,0.4933,shell_company,789,0.898,4.05,4.36,1.28
company_05883,Urja Healthcare 205 Private Limited,0,0,0,0.2084,None,755,2.9796,2.4,3.43,3.06
company_05884,Hindustan Pharma 606 Private Limited,0,0,0,0.1739,None,755,1.5553,12.07,2.88,1.27
company_05885,Infinity Infrastructure 847 LLP,0,0,0,0.2309,None,767,1.2408,5.47,3.71,1.41
company_05886,Matrix Textiles 133 LLP,0,0,0,0.0178,None,724,1.3688,11.56,4.25,1.79
company_05887,Bharat Healthcare 592 Private Limited,0,0,0,0.1783,None,765,0.8892,3.4,6.34,2.46
company_05888,Aditya Metals 834 LLP,0,0,0,0.1686,None,799,1.7577,7.04,3.71,1.38
company_05889,Infinity Enterprises 133 LLP,0,0,0,0.0318,None,739,1.9741,2.3,5.09,3.91
company_05890,Radhe Logistics 904 LLP,0,0,0,0.3421,None,754,1.711,2.02,3.03,3.47
company_05891,Aditya Metals 136 Partnership Firm,0,0,0,0.224,None,711,1.7498,3.99,4.18,2.56
company_05892,Apex Infrastructure 884 LLP,0,0,0,0.1579,None,749,2.3309,3.65,4.92,1.83
company_05893,Delta Retail 223 Partnership Firm,0,0,0,0.1049,None,752,1.2902,3.09,3.05,1.71
company_05894,Aditya Chemicals 300 Partnership Firm,0,0,0,0.2929,None,740,1.0608,5.84,5.17,1.92
company_05895,Karan Renewables 888 Partnership Firm,0,0,0,0.1098,None,781,1.5301,8.73,4.14,1.36
company_05896,Bhaskar Pharma 440 Private Limited,0,0,0,0.1338,None,826,1.4013,2.63,3.79,0.49
company_05897,Delta Textiles 206 Private Limited,0,0,0,0.2216,None,667,1.9149,3.44,2.68,2.72
company_05898,Delta Power 313 Private Limited,0,1,1,0.7335,revenue_inflation,675,1.6492,7.35,4.23,4.17
company_05899,Radhe Automotive 952 LLP,0,0,0,0.1241,None,795,1.5503,4.04,2.47,1.09
company_05900,Sterling Enterprises 382 LLP,0,0,0,0.2714,None,819,1.6234,4.89,3.08,0.88
company_05901,Hindustan Logistics 582 Partnership Firm,0,0,0,0.328,None,754,1.5412,2.62,4.32,1.5
company_05902,Karan Chemicals 783 LLP,0,1,1,0.5965,circular_trading,705,2.2418,6.52,2.63,2.42
company_05903,Ganesh Pharma 935 Partnership Firm,0,0,0,0.0708,None,718,1.0144,5.62,5.95,1.81
company_05904,Urja Chemicals 341 LLP,0,0,0,0.2156,None,700,0.5295,4.33,4.86,1.91
company_05905,Navrachana Renewables 370 Partnership Firm,0,0,0,0.0947,None,803,1.7192,6.13,7.63,1.37
company_05906,Karan Energy 670 LLP,0,0,0,0.0161,None,728,1.2522,6.48,4.15,2.51
company_05907,Navrachana Foods 921 LLP,0,0,0,0.2083,None,780,1.6552,4.35,3.13,1.61
company_05908,Bharat Metals 629 Partnership Firm,0,0,0,0.1621,None,755,1.4475,3.16,3.82,1.18
company_05909,Aditya Foods 981 LLP,0,0,0,0.271,None,761,1.56,9.56,3.22,1.96
company_05910,Apex Metals 131 LLP,0,0,0,0.0974,None,652,2.7454,5.73,3.54,2.78
company_05911,Karan Energy 409 Partnership Firm,0,0,0,0.2464,None,753,1.0419,2.8,5.42,1.25
company_05912,Bhaskar Power 153 Private Limited,0,0,0,0.155,None,746,1.1126,3.01,2.79,1.54
company_05913,Vanguard Automotive 955 Private Limited,1,0,1,0.9354,revenue_inflation,670,1.1495,37.6,56.09,16.0
company_05914,Infinity Healthcare 587 Partnership Firm,0,0,0,0.1988,None,745,1.7341,2.04,7.13,2.09
company_05915,Delta Enterprises 281 Partnership Firm,0,0,0,0.3228,None,775,1.657,4.98,3.38,3.61
company_05916,Kalyani Industries 687 Private Limited,0,0,0,0.2277,None,751,1.5345,5.37,3.9,1.65
company_05917,Kalyani Infotech 486 LLP,0,0,0,0.1444,None,718,1.9649,6.65,3.14,4.16
company_05918,Apex Healthcare 442 Partnership Firm,0,0,0,0.1018,None,738,1.3784,5.66,5.36,1.92
company_05919,Surya Energy 367 Private Limited,1,0,1,0.9898,evergreening,687,0.8751,50.0,14.07,21.29
company_05920,Vidya Renewables 477 Partnership Firm,0,0,0,0.2594,None,744,1.0748,4.23,3.57,3.58
company_05921,Zenith Textiles 359 Partnership Firm,1,0,1,0.9044,revenue_inflation,710,1.3948,40.2,36.93,6.59
company_05922,Hindustan Automotive 588 LLP,0,0,0,0.2613,None,723,1.0758,3.43,4.36,2.18
company_05923,Shivam Healthcare 276 LLP,0,0,0,0.2569,None,708,1.2484,4.87,6.05,2.36
company_05924,Surya Automotive 639 LLP,0,0,0,0.1834,None,719,1.67,7.19,3.69,1.26
company_05925,Sterling Logistics 981 Private Limited,0,0,0,0.161,None,669,0.563,8.51,6.66,6.36
company_05926,Shivam Builders 467 LLP,0,0,0,0.3458,None,753,1.5433,6.52,5.25,2.76
company_05927,Matrix Industries 397 Private Limited,0,0,0,0.1573,None,713,2.1619,3.88,6.64,2.41
company_05928,Tejas Automotive 953 Private Limited,0,0,0,0.1587,None,806,1.5165,2.18,10.15,1.86
company_05929,Ambika Infrastructure 331 Partnership Firm,0,0,0,0.292,None,798,1.4816,4.96,3.07,1.48
company_05930,Navrachana Textiles 655 LLP,0,0,0,0.2799,None,776,1.2094,5.07,5.08,1.44
company_05931,Kalyani Textiles 796 LLP,0,0,0,0.205,None,756,1.9257,5.3,3.17,1.5
company_05932,Surya Power 529 LLP,0,0,0,0.292,None,701,1.3997,7.33,2.93,4.41
company_05933,Radhe Foods 106 Private Limited,0,0,0,0.2356,None,766,0.5737,1.19,3.38,1.63
company_05934,Vidya Infotech 751 Partnership Firm,1,0,1,0.7696,seasonal_manipulation,663,0.363,27.31,11.54,4.41
company_05935,Kalyani Pharma 669 Partnership Firm,0,0,0,0.0828,None,790,1.8644,2.12,8.01,1.63
company_05936,Ganesh Solutions 346 Private Limited,0,1,1,0.7351,revenue_inflation,731,1.552,2.57,2.96,3.18
company_05937,Radhe Enterprises 687 LLP,0,0,0,0.0487,None,775,0.9273,5.19,3.53,0.68
company_05938,Zenith Builders 201 Private Limited,1,0,1,0.9644,evergreening,656,0.5535,17.92,10.45,25.15
company_05939,Zenith Foods 107 Partnership Firm,0,0,0,0.2651,None,737,2.0811,3.51,6.27,2.17
company_05940,Delta Power 572 LLP,0,0,0,0.2608,None,783,1.395,4.91,6.67,3.16
company_05941,Delta Chemicals 338 Partnership Firm,1,0,1,0.9624,revenue_inflation,687,1.0116,34.25,35.39,5.53
company_05942,Navrachana Infrastructure 371 Private Limited,0,0,0,0.1316,None,804,1.4142,7.7,5.12,0.03
company_05943,Surya Infotech 495 Partnership Firm,0,0,0,0.1126,None,767,1.3856,3.33,4.64,2.07
company_05944,Delta Infrastructure 555 Partnership Firm,0,0,0,0.0618,None,749,1.1948,5.07,9.35,2.85
company_05945,Vanguard Logistics 691 LLP,0,1,1,0.7129,revenue_inflation,760,1.5783,5.51,3.58,2.86
company_05946,Tejas Energy 266 LLP,1,0,1,0.9251,evergreening,680,0.7509,29.27,10.07,16.93
company_05947,Sterling Industries 606 LLP,0,0,0,0.3314,None,763,1.4346,6.07,4.24,2.04
company_05948,Karan Chemicals 447 Private Limited,0,0,0,0.0186,None,752,1.5729,3.09,7.0,2.76
company_05949,Karan Energy 994 LLP,0,0,0,0.063,None,743,1.1283,5.63,2.12,2.48
company_05950,Ambika Logistics 888 Partnership Firm,1,0,1,0.9057,revenue_inflation,728,1.8757,28.12,30.74,7.39
company_05951,Ambika Renewables 222 Partnership Firm,0,0,0,0.1364,None,742,1.027,4.37,4.88,2.5
company_05952,Tejas Logistics 490 Private Limited,0,0,0,0.1572,None,802,1.1354,4.23,4.38,1.76
company_05953,Karan Metals 283 Partnership Firm,0,0,0,0.2155,None,666,1.5308,5.04,4.49,2.96
company_05954,Urja Healthcare 522 LLP,0,0,0,0.2157,None,792,1.9371,3.89,4.31,1.51
